graph_type,n_left,n_right,num_vertices,num_edges,density,expected_average_degree,average_degree,max_degree,degree_variance,degree_gini,param,trial,seed,optimal_size,greedy_size,random_greedy_size,modern_estimate,modern_mu1,modern_mu2,selected_case,M_size,Mprime_estimate,B1_estimate,B2_estimate,unmatched_num_vertices,copied_num_vertices,case1_copied_num_vertices,case2_copied_num_vertices,epsilon,k,sparsify_c,greedy_ratio,random_greedy_ratio,modern_ratio,modern_error,modern_relative_error,t_greedy,t_random_greedy,t_modern,t_modern_sparsify,t_modern_case1,t_modern_case2,t_modern_other,t_hopcroft
powerlaw,250,250,500,4000,0.064,16.0,16.0,245,788.384,0.5882755,0.064,1,250870787,194,147,148,143.0,143.0,132.42889374783525,case1,143,0.0,0.0,234.9581838334737,214,1070,1070,1642,0.7,2,278,0.7577319587628866,0.7628865979381443,0.7371134020618557,-51.0,-0.26288659793814434,0.0001142999972216785,0.00010720000136643648,0.1698935000167694,0.01293430000077933,0.002688499982468784,0.1534010000177659,0.0008697000157553703,0.002515399974072352
powerlaw,250,250,500,4000,0.064,16.0,16.0,243,804.896,0.5913605,0.064,2,250880787,179,133,137,128.26186279840405,127.0,128.26186279840405,case2,127,0.0,0.0,260.0928125635223,246,1738,1230,1738,0.7,2,278,0.7430167597765364,0.7653631284916201,0.7165467195441567,-50.73813720159595,-0.2834532804558433,0.00011180000728927553,0.00010510001447983086,0.23866870001074858,0.0148707999906037,0.002839199994923547,0.22006530000362545,0.0008934000215958804,0.002456199988955632
powerlaw,250,250,500,4000,0.064,16.0,16.0,245,806.072,0.5882445000000001,0.064,3,250890787,183,139,141,134.0,134.0,124.64350818767392,case1,134,0.0,0.0,222.82286114089908,232,1160,1160,1696,0.7,2,278,0.7595628415300546,0.7704918032786885,0.73224043715847,-49.0,-0.2677595628415301,0.00011229998199269176,0.0001047999830916524,0.20433159999083728,0.013791000004857779,0.0026206000184174627,0.1870366999937687,0.0008832999737933278,0.0024892000074032694
powerlaw,250,250,500,4000,0.064,16.0,16.0,243,792.66,0.5918945,0.064,4,250900787,183,136,136,135.0,135.0,126.25103099411078,case1,135,0.0,0.0,227.75624073840078,230,1150,1150,1690,0.7,2,278,0.7431693989071039,0.7431693989071039,0.7377049180327869,-48.0,-0.26229508196721313,0.0001145999995060265,0.00011069999891333282,0.20130369998514652,0.014410700008738786,0.0027095999976154417,0.18331059999763966,0.0008727999811526388,0.006777500006137416
powerlaw,250,250,500,4000,0.064,16.0,16.0,239,789.48,0.5955805000000001,0.064,5,250910787,175,133,131,124.63317076703474,121.0,124.63317076703474,case2,121,0.0,0.0,259.5425002803855,258,1774,1290,1774,0.7,2,278,0.76,0.7485714285714286,0.7121895472401986,-50.36682923296526,-0.2878104527598015,0.00010770000517368317,0.00010140001541003585,0.20185360001050867,0.015822899993509054,0.003051499981665984,0.18205350000062026,0.0009257000347133726,0.0023113999923225492
powerlaw,250,250,500,4000,0.064,16.0,16.0,247,802.172,0.5901605000000001,0.064,6,250920787,187,139,135,139.0,139.0,129.3623833687975,case1,139,0.0,0.0,231.46547043999692,222,1110,1110,1666,0.7,2,278,0.7433155080213903,0.7219251336898396,0.7433155080213903,-48.0,-0.25668449197860965,0.00011520000407472253,0.00011049999739043415,0.18523040000582114,0.013675900001544505,0.002875400008633733,0.1677812999987509,0.0008977999968919903,0.0024081000010482967
powerlaw,250,250,500,4000,0.064,16.0,16.0,244,801.44,0.58897,0.064,7,250930787,187,140,138,131.593688318365,131.0,131.593688318365,case2,131,0.0,0.0,264.8665807800386,238,1714,1190,1714,0.7,2,278,0.7486631016042781,0.7379679144385026,0.7037095631998128,-55.406311681635,-0.2962904368001872,0.00011719999019987881,0.00010699999984353781,0.19286209999700077,0.0156221000070218,0.0029847999976482242,0.17325330001767725,0.0010018999746534973,0.002532499987864867
powerlaw,250,250,500,4000,0.064,16.0,16.0,243,791.408,0.5949409999999999,0.064,8,250940787,180,132,133,134.0,134.0,118.91523069220477,case1,134,0.0,0.0,195.1642907037027,232,1160,1160,1696,0.7,2,278,0.7333333333333333,0.7388888888888889,0.7444444444444445,-46.0,-0.25555555555555554,0.00011299998732283711,0.00011289998656138778,0.21092620000126772,0.01673159998608753,0.00439000001642853,0.1888967999839224,0.0009078000148292631,0.0030057999829296023
powerlaw,250,250,500,4000,0.064,16.0,16.0,243,804.072,0.5890845,0.064,9,250950787,185,139,137,134.0,134.0,125.37477765518061,case1,134,0.0,0.0,226.35374247330714,232,1160,1160,1696,0.7,2,278,0.7513513513513513,0.7405405405405405,0.7243243243243244,-51.0,-0.2756756756756757,0.00011039999662898481,0.00010140001541003585,0.2043444000009913,0.013618600001791492,0.0032967999868560582,0.186539599992102,0.0008894000202417374,0.0027095999976154417
sqrtreg,50,50,100,400,0.16,8.0,8.0,14,3.2,0.1069,0.0,0,50700787,50,47,47,47.0,47.0,30.792157587450383,case1,47,0.0,0.0,15.74161406163372,6,30,30,218,0.7,2,93,0.94,0.94,0.94,-3.0,-0.06,1.4299992471933365e-05,1.1600001016631722e-05,0.005377299996325746,0.00017030001617968082,0.0004138999793212861,0.004709200002253056,8.38999985717237e-05,0.00022909999825060368
sqrtreg,50,50,100,400,0.16,8.0,8.0,12,2.86,0.10502499999999992,0.0,1,50710787,50,46,46,47.0,47.0,30.9847739624447,case1,47,0.0,0.0,16.671648191326554,6,30,30,218,0.7,2,93,0.92,0.92,0.94,-3.0,-0.06,1.7399986973032355e-05,1.2900010915473104e-05,0.004854600003454834,0.00015820001135580242,0.0004284000024199486,0.004157699993811548,0.00011029999586753547,0.00025439998717047274
sqrtreg,50,50,100,400,0.16,8.0,8.0,16,3.04,0.10302499999999992,0.0,2,50720787,50,48,47,44.0,44.0,36.16231099844186,case1,44,0.0,0.0,50.15628982955181,12,60,60,236,0.7,2,93,0.96,0.94,0.88,-6.0,-0.12,1.7099984688684344e-05,1.270000939257443e-05,0.009072999993804842,0.000278000021353364,0.0005040999967604876,0.008177399984560907,0.0001134999911300838,0.0004165999998804182
sqrtreg,50,50,100,400,0.16,8.0,8.0,16,2.92,0.10132499999999989,0.0,3,50730787,50,46,45,46.0,46.0,33.04967158437258,case1,46,0.0,0.0,29.470283003613247,8,40,40,224,0.7,2,93,0.92,0.9,0.92,-4.0,-0.08,1.379998866468668e-05,1.1500000255182385e-05,0.005125299998326227,0.00020589999621734023,0.000457499991171062,0.0043756000231951475,8.629998774267733e-05,0.00023020000662654638
sqrtreg,50,50,100,400,0.16,8.0,8.0,14,3.12,0.10624999999999996,0.0,4,50740787,50,46,45,46.0,46.0,33.247589327486004,case1,46,0.0,0.0,30.425914402930644,8,40,40,224,0.7,2,93,0.92,0.9,0.92,-4.0,-0.08,1.8300022929906845e-05,1.2500007869675756e-05,0.007520000013755634,0.00020790001144632697,0.0004956999910064042,0.006699199991999194,0.00011720001930370927,0.0003140999760944396
sqrtreg,50,50,100,400,0.16,8.0,8.0,13,2.42,0.09650000000000003,0.0,5,50750787,50,48,48,45.0,45.0,34.15078048224635,case1,45,0.0,0.0,37.61533419815249,10,50,50,230,0.7,2,93,0.96,0.96,0.9,-5.0,-0.1,1.4599994756281376e-05,1.1600001016631722e-05,0.007556800002930686,0.00024010002380236983,0.0004742999735753983,0.006755200010957196,8.719999459572136e-05,0.00026050000451505184
sqrtreg,50,50,100,400,0.16,8.0,8.0,14,4.16,0.12315000000000009,0.0,6,50760787,50,46,46,47.0,47.0,31.639669637425367,case1,47,0.0,0.0,19.833764232282185,6,30,30,218,0.7,2,93,0.92,0.92,0.94,-3.0,-0.06,1.270000939257443e-05,1.200000406242907e-05,0.00554559999727644,0.00017350001144222915,0.0003955999854952097,0.00477530001080595,0.00020119998953305185,0.00025519999326206744
sqrtreg,50,50,100,400,0.16,8.0,8.0,14,3.5,0.11212500000000003,0.0,7,50770787,50,46,47,46.0,46.0,31.54549673671056,case1,46,0.0,0.0,22.207484368800955,8,40,40,224,0.7,2,93,0.92,0.94,0.92,-4.0,-0.08,1.810002140700817e-05,1.3499986380338669e-05,0.00633090001065284,0.00020710000535473228,0.00048710001283325255,0.005530099995667115,0.00010659999679774046,0.0002251000260002911
sqrtreg,50,50,100,400,0.16,8.0,8.0,13,2.48,0.09407499999999991,0.0,8,50780787,50,45,47,47.0,47.0,31.447053262431055,case1,47,0.0,0.0,18.903730102589357,6,30,30,218,0.7,2,93,0.9,0.94,0.94,-3.0,-0.06,1.8099992303177714e-05,1.2100004823878407e-05,0.006654500000877306,0.00016820000018924475,0.00044329999946057796,0.005932700005359948,0.00011029999586753547,0.00039549998473376036
sqrtreg,50,50,100,400,0.16,8.0,8.0,17,3.48,0.11139999999999994,0.0,9,50790787,50,46,46,46.0,46.0,32.65383609814573,case1,46,0.0,0.0,27.55902020497843,8,40,40,224,0.7,2,93,0.92,0.92,0.92,-4.0,-0.08,1.6700010746717453e-05,1.3299984857439995e-05,0.0057342000072821975,0.000246199982939288,0.0006170000124257058,0.004764999990584329,0.0001060000213328749,0.0002832000027410686
sqrtreg,100,100,200,1000,0.1,10.0,10.0,21,4.62,0.10188000000000019,0.0,0,100700787,100,90,94,96.0,96.0,60.24256023812828,case1,96,0.0,0.0,19.34780794230066,8,40,40,424,0.7,2,150,0.9,0.94,0.96,-4.0,-0.04,3.029999788850546e-05,2.680000034160912e-05,0.010259200003929436,0.0003409000055398792,0.0007456000021193177,0.008966199995484203,0.00020650000078603625,0.0007266000029630959
sqrtreg,100,100,200,1000,0.1,10.0,10.0,16,3.99,0.09726000000000012,0.0,1,100710787,100,90,91,94.0,94.0,63.49142997140257,case1,94,0.0,0.0,40.691592936701554,12,60,60,436,0.7,2,150,0.9,0.91,0.94,-6.0,-0.06,3.429999924264848e-05,2.7300004148855805e-05,0.01188090001232922,0.00046419998398050666,0.0007347000064328313,0.01043649998609908,0.0002455000358168036,0.0006337999948300421
sqrtreg,100,100,200,1000,0.1,10.0,10.0,17,4.38,0.10075000000000012,0.0,2,100720787,100,92,95,94.0,94.0,62.834161642306626,case1,94,0.0,0.0,37.518020708258106,12,60,60,436,0.7,2,150,0.92,0.95,0.94,-6.0,-0.06,3.200001083314419e-05,2.850001328624785e-05,0.012470200017560273,0.0004689000197686255,0.00068299999111332,0.01110899998457171,0.0002093000221066177,0.0006003000016789883
sqrtreg,100,100,200,1000,0.1,10.0,10.0,17,5.39,0.11309500000000017,0.0,3,100730787,100,89,88,94.0,94.0,63.33975266468812,case1,94,0.0,0.0,39.95923011475307,12,60,60,436,0.7,2,150,0.89,0.88,0.94,-6.0,-0.06,3.070000093430281e-05,2.6699999580159783e-05,0.010523000004468486,0.00046549999387934804,0.0007855000148992985,0.009075099980691448,0.00019690001499839127,0.000584400026127696
sqrtreg,100,100,200,1000,0.1,10.0,10.0,18,4.08,0.09436,0.0,4,100740787,100,91,94,92.0,92.0,66.19203494462647,case1,92,0.0,0.0,59.38812149213268,16,80,80,448,0.7,2,150,0.91,0.94,0.92,-8.0,-0.08,3.329999162815511e-05,2.789997961372137e-05,0.015621800004737452,0.0006732999754603952,0.0011811000003945082,0.013554900011513382,0.00021250001736916602,0.0004978999786544591
sqrtreg,100,100,200,1000,0.1,10.0,10.0,17,4.29,0.10023000000000004,0.0,5,100750787,100,93,92,96.0,96.0,60.48839807469909,case1,96,0.0,0.0,20.534818020688125,8,40,40,424,0.7,2,150,0.93,0.92,0.96,-4.0,-0.04,2.9400020139291883e-05,2.829998265951872e-05,0.009161099995253608,0.0003449999785516411,0.0007299999997485429,0.007882400008384138,0.00020370000856928527,0.000661700003547594
sqrtreg,100,100,200,1000,0.1,10.0,10.0,16,3.95,0.09616000000000002,0.0,6,100760787,100,93,89,95.0,95.0,63.85758581352705,case1,95,0.0,0.0,39.631122611953515,10,50,50,430,0.7,2,150,0.93,0.89,0.95,-5.0,-0.05,3.220001235604286e-05,2.9499991796910763e-05,0.01316709999809973,0.00040320001426152885,0.0007122999813873321,0.011862000013934448,0.00018959998851642013,0.0006375999946612865
sqrtreg,100,100,200,1000,0.1,10.0,10.0,18,4.0,0.09269000000000016,0.0,7,100770787,100,91,94,93.0,93.0,65.38187993100833,case1,93,0.0,0.0,52.647919924383515,14,70,70,442,0.7,2,150,0.91,0.94,0.93,-7.0,-0.07,3.399999695830047e-05,2.6699999580159783e-05,0.014872500003548339,0.000517700013006106,0.0007525999972131103,0.013370400003623217,0.00023179998970590532,0.0005273999995552003
sqrtreg,100,100,200,1000,0.1,10.0,10.0,16,3.49,0.08922500000000011,0.0,8,100780787,100,91,92,97.0,97.0,58.922871519844016,case1,97,0.0,0.0,10.147360013969195,6,30,30,418,0.7,2,150,0.91,0.92,0.97,-3.0,-0.03,2.850001328624785e-05,2.5899993488565087e-05,0.008755599992582574,0.00027550000231713057,0.0005725000228267163,0.007723699993221089,0.00018389997421763837,0.0009554999996908009
sqrtreg,100,100,200,1000,0.1,10.0,10.0,23,4.6,0.09987500000000016,0.0,9,100790787,100,92,92,94.0,94.0,63.79478458483147,case1,94,0.0,0.0,42.15631858059854,12,60,60,436,0.7,2,150,0.92,0.92,0.94,-6.0,-0.06,3.1100003980100155e-05,2.7400004910305142e-05,0.01267950001056306,0.00045110000064596534,0.0007061999931465834,0.011315699986880645,0.0002065000298898667,0.0007576000061817467
sqrtreg,250,250,500,4000,0.064,16.0,16.0,27,8.512,0.08711350000000007,0.0,0,250700787,250,239,242,237.0,237.0,158.62061010930225,case1,237,0.0,0.0,95.55082783069783,26,130,130,1078,0.7,2,278,0.956,0.968,0.948,-13.0,-0.052,0.00010899998596869409,9.810001938603818e-05,0.045218000013846904,0.0017542999994475394,0.0015424000157509,0.041054500004975125,0.0008667999936733395,0.001863999990746379
sqrtreg,250,250,500,4000,0.064,16.0,16.0,26,7.732,0.08333600000000008,0.0,1,250710787,250,238,237,241.0,241.0,152.91490508950523,case1,241,0.0,0.0,56.6875384483245,18,90,90,1054,0.7,2,278,0.952,0.948,0.964,-9.0,-0.036,0.00010719997226260602,9.470002260059118e-05,0.03534360000048764,0.001267799991182983,0.001509299996541813,0.031692300020949915,0.0008741999918129295,0.0020388000120874494
sqrtreg,250,250,500,4000,0.064,16.0,16.0,29,7.36,0.08077500000000004,0.0,2,250720787,250,237,239,236.0,236.0,157.64604931837238,case1,236,0.0,0.0,93.67365919780404,28,140,140,1084,0.7,2,278,0.948,0.956,0.944,-14.0,-0.056,0.0001142999972216785,0.00010909998673014343,0.05058749997988343,0.00204309998662211,0.0016469999973196536,0.045887700020102784,0.0010096999758388847,0.002115900017088279
sqrtreg,250,250,500,4000,0.064,16.0,16.0,27,7.564,0.08280500000000002,0.0,3,250730787,250,240,239,239.0,239.0,154.34661127575865,case1,239,0.0,0.0,69.25728168218987,22,110,110,1066,0.7,2,278,0.96,0.956,0.956,-11.0,-0.044,0.00010279999696649611,9.23000043258071e-05,0.0364566000062041,0.0015265000110957772,0.0014541000127792358,0.03262179999728687,0.0008541999850422144,0.002718900010222569
sqrtreg,250,250,500,4000,0.064,16.0,16.0,28,6.88,0.07761299999999993,0.0,4,250740787,250,238,236,239.0,239.0,154.27000619985827,case1,239,0.0,0.0,68.8873996558193,22,110,110,1066,0.7,2,278,0.952,0.944,0.956,-11.0,-0.044,0.00010960001964122057,9.020001743920147e-05,0.0468754000030458,0.0015926000196486712,0.001381399983074516,0.04302020001341589,0.0008811999869067222,0.006201500014867634
sqrtreg,250,250,500,4000,0.064,16.0,16.0,31,7.58,0.08147400000000005,0.0,5,250750787,250,239,236,242.0,242.0,149.62085283307877,case1,242,0.0,0.0,37.95402005831757,16,80,80,1048,0.7,2,278,0.956,0.944,0.968,-8.0,-0.032,9.759998647496104e-05,8.820000221021473e-05,0.032348399981856346,0.0011594999814406037,0.0016608000150881708,0.0286465999961365,0.0008814999891910702,0.002077100012684241
sqrtreg,250,250,500,4000,0.064,16.0,16.0,27,6.912,0.07908599999999999,0.0,6,250760787,250,241,240,236.0,236.0,161.30728328363685,case1,236,0.0,0.0,111.35166058572908,28,140,140,1084,0.7,2,278,0.964,0.96,0.944,-14.0,-0.056,0.00010269999620504677,9.87000239547342e-05,0.04965040000388399,0.0018969000084325671,0.002884000015910715,0.043954999971902,0.0009145000076387078,0.0019614000048022717
sqrtreg,250,250,500,4000,0.064,16.0,16.0,29,7.048,0.08079649999999994,0.0,7,250770787,250,238,239,240.0,240.0,152.36720560331096,case1,240,0.0,0.0,56.87143851772075,20,100,100,1060,0.7,2,278,0.952,0.956,0.96,-10.0,-0.04,0.00013160001253709197,0.00014319998444989324,0.04082300001755357,0.0014202000165823847,0.0012467000051401556,0.0371908999804873,0.0009652000153437257,0.0020225000043865293
sqrtreg,250,250,500,4000,0.064,16.0,16.0,31,7.844,0.08294650000000003,0.0,8,250780787,250,238,239,238.0,238.0,155.6602857820328,case1,238,0.0,0.0,78.42869042611771,24,120,120,1072,0.7,2,278,0.952,0.956,0.952,-12.0,-0.048,0.00010380000458098948,9.439999121241271e-05,0.0439767999923788,0.0016681999841239303,0.0013497000036295503,0.04010390001349151,0.0008549999911338091,0.0020297000010032207
sqrtreg,250,250,500,4000,0.064,16.0,16.0,27,7.152,0.07883250000000008,0.0,9,250790787,250,236,238,244.0,244.0,146.66121313482384,case1,244,0.0,0.0,18.00676121029536,12,60,60,1036,0.7,2,278,0.944,0.952,0.976,-6.0,-0.024,0.00010579999070614576,9.180000051856041e-05,0.025912900018738583,0.0009664999961387366,0.0010421000188216567,0.022956999979214743,0.0009473000245634466,0.0017470000020693988
er,50,50,100,195,0.078,4.0,3.9,12,4.65,0.3043589743589743,0.08,0,50640787,48,42,39,38.0,38.0,32.65254031625827,case1,38,0.0,0.0,50.18018061453475,24,120,120,272,0.6,2,93,0.875,0.8125,0.7916666666666666,-10.0,-0.20833333333333334,1.3600016245618463e-05,8.399976650252938e-06,0.005918400012888014,0.00042729999404400587,0.0005184999899938703,0.004912000003969297,6.0600024880841374e-05,0.0002142000012099743
er,50,50,100,193,0.0772,4.0,3.86,10,3.4404,0.26694300518134706,0.08,1,50650787,50,44,44,43.0,43.0,30.63777002105247,case1,43,0.0,0.0,26.309873447299253,14,70,70,242,0.6,2,93,0.88,0.88,0.86,-7.0,-0.14,1.4699995517730713e-05,8.90000956133008e-06,0.004724099999293685,0.0003310999891255051,0.0005263000202830881,0.003794900025241077,7.179996464401484e-05,0.00017640000442042947
er,50,50,100,201,0.0804,4.0,4.02,9,3.2396000000000003,0.24492537313432838,0.08,2,50660787,50,41,39,44.0,44.0,33.28472838338918,case1,44,0.0,0.0,36.262091877333376,12,60,60,236,0.6,2,93,0.82,0.78,0.88,-6.0,-0.12,1.4899997040629387e-05,9.000010322779417e-06,0.004236399981891736,0.0002767999831121415,0.000517700013006106,0.0033644000068306923,7.749997894279659e-05,0.00020260000019334257
er,50,50,100,193,0.0772,4.0,3.86,10,4.4804,0.3057512953367876,0.08,3,50670787,49,41,38,42.0,42.0,31.3822735567808,case1,42,0.0,0.0,32.73308163842553,16,80,80,248,0.6,2,93,0.8367346938775511,0.7755102040816326,0.8571428571428571,-7.0,-0.14285714285714285,1.3999990187585354e-05,8.499977411702275e-06,0.004412000009324402,0.0003169999981764704,0.0004984999832231551,0.0035293000109959394,6.72000169288367e-05,0.0002452000044286251
er,50,50,100,217,0.0868,4.0,4.34,11,3.6244,0.24299539170506912,0.08,4,50680787,50,44,41,43.0,43.0,34.40103453653772,case1,43,0.0,0.0,44.48052191146307,14,70,70,242,0.6,2,93,0.88,0.82,0.86,-7.0,-0.14,1.4299992471933365e-05,9.000010322779417e-06,0.005943900003330782,0.0003099000023212284,0.0004948999849148095,0.005054700013715774,8.440000237897038e-05,0.00048210000386461616
er,50,50,100,184,0.0736,4.0,3.68,8,2.7176,0.2480434782608696,0.08,5,50690787,49,43,43,43.0,43.0,33.84509773311377,case1,43,0.0,0.0,41.79622157016614,14,70,70,242,0.6,2,93,0.8775510204081632,0.8775510204081632,0.8775510204081632,-6.0,-0.12244897959183673,1.09999964479357e-05,7.99997360445559e-06,0.00412930001039058,0.00030519999563694,0.000446999998530373,0.0033279999915976077,4.910002462565899e-05,0.00019449999672360718
er,50,50,100,198,0.0792,4.0,3.96,9,3.3384,0.2587373737373737,0.08,6,50700787,48,41,44,40.0,40.0,33.81775154976914,case1,40,0.0,0.0,50.14946389098525,20,100,100,260,0.6,2,93,0.8541666666666666,0.9166666666666666,0.8333333333333334,-8.0,-0.16666666666666666,1.0400020983070135e-05,9.100011084228754e-06,0.005474800011143088,0.0003692000173032284,0.0005088999751023948,0.004529900004854426,6.680001388303936e-05,0.0002311999851372093
er,50,50,100,196,0.0784,4.0,3.92,9,3.3336,0.26096938775510203,0.08,7,50710787,49,40,40,44.0,44.0,31.157819494002418,case1,44,0.0,0.0,25.992467303954534,12,60,60,236,0.6,2,93,0.8163265306122449,0.8163265306122449,0.8979591836734694,-5.0,-0.10204081632653061,9.600014891475439e-06,8.300004992634058e-06,0.004014499980257824,0.0003577999887056649,0.0007371000247076154,0.0028694999928120524,5.0099974032491446e-05,0.0002638000005390495
er,50,50,100,188,0.0752,4.0,3.76,10,3.8824,0.2897340425531916,0.08,8,50720787,47,42,41,41.0,41.0,32.45122082139863,case1,41,0.0,0.0,40.7228427305757,18,90,90,254,0.6,2,93,0.8936170212765957,0.8723404255319149,0.8723404255319149,-6.0,-0.1276595744680851,1.0499992640689015e-05,8.800008799880743e-06,0.00484929999220185,0.00037480000173673034,0.00047130000893957913,0.003950499987695366,5.269999383017421e-05,0.00023479998344555497
er,50,50,100,205,0.082,4.0,4.1,10,3.71,0.25414634146341464,0.08,9,50730787,48,43,43,42.0,42.0,34.143226073213064,case1,42,0.0,0.0,46.06413965890334,16,80,80,248,0.6,2,93,0.8958333333333334,0.8958333333333334,0.875,-6.0,-0.125,1.0899995686486363e-05,8.200004231184721e-06,0.005005099985282868,0.00032500000088475645,0.0004708999767899513,0.004154299997026101,5.490001058205962e-05,0.00034410000080242753
er,50,50,100,424,0.1696,8.0,8.48,15,5.6896,0.1565330188679246,0.16,0,50680787,50,46,47,47.0,47.0,31.25443688743674,case1,47,0.0,0.0,17.97369597289652,6,30,30,218,0.6,2,93,0.92,0.94,0.94,-3.0,-0.06,1.5700003132224083e-05,1.300001167692244e-05,0.006778500013751909,0.0003454999823588878,0.0008442999969702214,0.005485200003022328,0.00010350003140047193,0.00027469999622553587
er,50,50,100,376,0.1504,8.0,7.52,14,6.9896,0.19797872340425537,0.16,1,50690787,50,47,47,45.0,45.0,33.21597257057669,case1,45,0.0,0.0,33.10168232101939,10,50,50,230,0.6,2,93,0.94,0.94,0.9,-5.0,-0.1,1.3600016245618463e-05,1.09999964479357e-05,0.005454099999042228,0.0002305000089108944,0.00043379998533055186,0.004704399994807318,8.540000999346375e-05,0.00024419999681413174
er,50,50,100,417,0.1668,8.0,8.34,18,6.7244,0.16913669064748205,0.16,2,50700787,50,47,44,47.0,47.0,31.215913612437877,case1,47,0.0,0.0,17.78768914695796,6,30,30,218,0.6,2,93,0.94,0.88,0.94,-3.0,-0.06,1.780001912266016e-05,1.270000939257443e-05,0.0066491999896243215,0.00016060000052675605,0.0004216000088490546,0.005946899997070432,0.00012009998317807913,0.0003397999971639365
er,50,50,100,399,0.1596,8.0,7.98,14,5.3596,0.16245614035087708,0.16,3,50710787,50,46,46,45.0,45.0,34.43528723797189,case1,45,0.0,0.0,38.989054334671266,10,50,50,230,0.6,2,93,0.92,0.92,0.9,-5.0,-0.1,1.7600017599761486e-05,1.4599994756281376e-05,0.005676600005244836,0.00024839999969117343,0.000454699998954311,0.004875400016317144,9.809999028220773e-05,0.00026970001636072993
er,50,50,100,415,0.166,8.0,8.3,17,7.11,0.17720481927710852,0.16,4,50720787,50,48,45,46.0,46.0,31.901748674314724,case1,46,0.0,0.0,23.92762088757229,8,40,40,224,0.6,2,93,0.96,0.9,0.92,-4.0,-0.08,1.819999306462705e-05,1.2299977242946625e-05,0.006653699994785711,0.00021710002329200506,0.00048439999227412045,0.005827399989357218,0.0001247999898623675,0.00026980001712217927
er,50,50,100,407,0.1628,8.0,8.14,16,6.3204,0.17343980343980347,0.16,5,50730787,50,46,46,47.0,47.0,31.52409981242878,case1,47,0.0,0.0,19.27574375446649,6,30,30,218,0.6,2,93,0.92,0.92,0.94,-3.0,-0.06,1.5400000847876072e-05,1.3200013199821115e-05,0.0052454999822657555,0.00019430002430453897,0.0004731000226456672,0.004475800000363961,0.00010229993495158851,0.00028450001263991
er,50,50,100,378,0.1512,8.0,7.56,14,6.2463999999999995,0.18574074074074076,0.16,6,50740787,50,45,41,46.0,46.0,33.08925513299527,case1,46,0.0,0.0,29.661409283476722,8,40,40,224,0.6,2,93,0.9,0.82,0.92,-4.0,-0.08,1.7499987734481692e-05,1.279998105019331e-05,0.00488480000058189,0.00020550002227537334,0.00046239999937824905,0.0040997999894898385,0.00011709998943842947,0.00024229998234659433
er,50,50,100,416,0.1664,8.0,8.32,17,7.1776,0.17725961538461532,0.16,7,50750787,50,46,44,45.0,45.0,34.63850634920443,case1,45,0.0,0.0,39.97028300361325,10,50,50,230,0.6,2,93,0.92,0.88,0.9,-5.0,-0.1,1.990000600926578e-05,1.4199991710484028e-05,0.008633999997982755,0.0002401999954599887,0.00044450000859797,0.007764899986796081,0.00018440000712871552,0.00029910000739619136
er,50,50,100,405,0.162,8.0,8.1,15,5.87,0.16649382716049388,0.16,8,50760787,50,46,44,45.0,45.0,34.84172546043696,case1,45,0.0,0.0,40.95151167255522,10,50,50,230,0.6,2,93,0.92,0.88,0.9,-5.0,-0.1,1.8699996871873736e-05,1.3500015484169126e-05,0.0069939000240992755,0.0002324000233784318,0.0004794999840669334,0.006162800011225045,0.00011920000542886555,0.00024870000197552145
er,50,50,100,401,0.1604,8.0,8.02,16,6.7196,0.1793266832917706,0.16,9,50770787,50,47,48,48.0,48.0,29.61541583774399,case1,48,0.0,0.0,7.231375153783892,4,20,20,212,0.6,2,93,0.94,0.96,0.96,-2.0,-0.04,2.0500010577961802e-05,1.3200013199821115e-05,0.004642300016712397,0.00013000000035390258,0.0006097000150475651,0.0037794999952893704,0.00012310000602155924,0.0004661999992094934
er,50,50,100,810,0.324,16.0,16.2,24,9.82,0.10692592592592587,0.32,0,50760787,50,48,48,48.0,48.0,29.765267843244153,case1,48,0.0,0.0,7.954924641838501,4,20,20,212,0.6,2,93,0.96,0.96,0.96,-2.0,-0.04,2.4800014216452837e-05,2.0100007532164454e-05,0.009110499988310039,0.00013679999392479658,0.0004924999957438558,0.008291400008602068,0.0001897999900393188,0.0003957000153604895
er,50,50,100,803,0.3212,16.0,16.06,23,9.7564,0.11013698630136992,0.32,1,50770787,50,47,49,50.0,50.0,29.28932188134524,case1,50,0.0,0.0,0.0,0,0,0,200,0.6,2,93,0.94,0.98,1.0,0.0,0.0,2.3100001271814108e-05,1.8699996871873736e-05,0.0020237000135239214,5.160001455806196e-05,9.69998654909432e-06,0.001815700001316145,0.00014670001110062003,0.0006525999924633652
er,50,50,100,797,0.3188,16.0,15.94,25,13.1364,0.1279548306148055,0.32,2,50780787,50,49,48,48.0,48.0,30.327212863869768,case1,48,0.0,0.0,10.668235222043277,4,20,20,212,0.6,2,93,0.98,0.96,0.96,-2.0,-0.04,2.5899993488565087e-05,2.2199994418770075e-05,0.008050600008573383,0.00013609998859465122,0.0004386999935377389,0.0073108000215142965,0.00016500000492669642,0.00041390000842511654
er,50,50,100,776,0.3104,16.0,15.52,24,10.4296,0.11534793814432986,0.32,3,50790787,50,48,46,47.0,47.0,31.485576537429917,case1,47,0.0,0.0,19.08973692852792,6,30,30,218,0.6,2,93,0.96,0.92,0.94,-3.0,-0.06,2.2500025806948543e-05,1.960000372491777e-05,0.011358799994923174,0.0001702000154182315,0.00043069999082945287,0.010606600000755861,0.00015129998791962862,0.0003690999874379486
