graph_type,n_left,n_right,num_vertices,num_edges,density,expected_average_degree,average_degree,max_degree,degree_variance,degree_gini,param,trial,seed,optimal_size,greedy_size,random_greedy_size,modern_estimate,modern_mu1,modern_mu2,selected_case,M_size,Mprime_estimate,B1_estimate,B2_estimate,unmatched_num_vertices,copied_num_vertices,case1_copied_num_vertices,case2_copied_num_vertices,epsilon,k,sparsify_c,greedy_ratio,random_greedy_ratio,modern_ratio,modern_error,modern_relative_error,t_greedy,t_random_greedy,t_modern,t_modern_sparsify,t_modern_case1,t_modern_case2,t_modern_other,t_hopcroft
er,100,100,200,393,0.0393,4.0,3.93,12,4.4251000000000005,0.2928498727735369,0.04,11,100450787,96,83,79,81.0,81.0,70.87665858516647,case1,81,0.0,0.0,904.9614697564105,38,1482,1482,4074,0.3,16,150,0.8645833333333334,0.8229166666666666,0.84375,-15.0,-0.15625,1.990000600926578e-05,1.6400008462369442e-05,0.09269279998261482,0.0012611999991349876,0.0016051999991759658,0.08970399998361245,0.00012240000069141388,0.0005663000047206879
er,100,100,200,383,0.0383,4.0,3.83,9,3.1411000000000002,0.25922976501305484,0.04,12,100460787,98,82,84,82.0,82.0,71.7178786522775,case1,82,0.0,0.0,914.828211077799,36,1404,1404,4028,0.3,16,150,0.8367346938775511,0.8571428571428571,0.8367346938775511,-16.0,-0.16326530612244897,1.8499995348975062e-05,1.559997326694429e-05,0.10523570000077598,0.001149099989561364,0.0013309000059962273,0.10263879998819903,0.00011690001701936126,0.00045670001418329775
er,100,100,200,406,0.0406,4.0,4.06,11,4.3664000000000005,0.2841748768472907,0.04,13,100470787,98,82,82,86.0,86.0,69.50224003056411,case1,86,0.0,0.0,738.7341461281909,28,1092,1092,3844,0.3,16,150,0.8367346938775511,0.8367346938775511,0.8775510204081632,-12.0,-0.12244897959183673,2.0400009816512465e-05,1.6299978597089648e-05,0.10386930001550354,0.0008513999928254634,0.001360399997793138,0.10151790000963956,0.00013960001524537802,0.0006865000177640468
er,100,100,200,446,0.0446,4.0,4.46,12,5.2884,0.28733183856502253,0.04,14,100480787,96,86,76,85.0,85.0,66.04992063983744,case1,85,0.0,0.0,628.0073824103857,30,1170,1170,3890,0.3,16,150,0.8958333333333334,0.7916666666666666,0.8854166666666666,-11.0,-0.11458333333333333,2.0000006770715117e-05,1.5300000086426735e-05,0.08153709999169223,0.0008155999821610749,0.0013008000096306205,0.07929510000394657,0.0001255999959539622,0.0005264999927021563
er,100,100,200,408,0.0408,4.0,4.08,11,4.6636,0.2904534313725491,0.04,15,100490787,98,81,84,81.0,81.0,71.64435100854286,case1,81,0.0,0.0,934.6154451203522,38,1482,1482,4074,0.3,16,150,0.826530612244898,0.8571428571428571,0.826530612244898,-17.0,-0.17346938775510204,1.7000013031065464e-05,1.4999997802078724e-05,0.10052919998997822,0.0013629000168293715,0.0013011999835725874,0.09775990000343882,0.00010519998613744974,0.00047679999261163175
er,100,100,200,445,0.0445,4.0,4.45,11,4.2775,0.2594044943820226,0.04,16,100500787,97,83,81,86.0,86.0,69.39080127540157,case1,86,0.0,0.0,734.4295548627935,28,1092,1092,3844,0.3,16,150,0.8556701030927835,0.8350515463917526,0.8865979381443299,-11.0,-0.1134020618556701,1.8799997633323073e-05,1.7200014553964138e-05,0.08339559999876656,0.000839299988001585,0.0014436000201385468,0.08098769999924116,0.00012499999138526618,0.0005883000267203897
er,100,100,200,373,0.0373,4.0,3.73,10,3.5570999999999997,0.2815549597855229,0.04,17,100510787,97,80,78,84.0,84.0,67.2025961769325,case1,84,0.0,0.0,695.1596780430846,32,1248,1248,3936,0.3,16,150,0.8247422680412371,0.8041237113402062,0.865979381443299,-13.0,-0.13402061855670103,2.1100015146657825e-05,1.6999983927235007e-05,0.07746549998410046,0.0010036000167019665,0.0014493000053334981,0.07489959997474216,0.00011299998732283711,0.0005920999974478036
er,100,100,200,398,0.0398,4.0,3.98,9,3.7196,0.2727386934673368,0.04,18,100520787,96,82,78,84.0,84.0,70.62577208993747,case1,84,0.0,0.0,827.3881214921327,32,1248,1248,3936,0.3,16,150,0.8541666666666666,0.8125,0.875,-12.0,-0.125,1.7099984688684344e-05,6.920000305399299e-05,0.10003180001513101,0.0011126000026706606,0.0014748999965377152,0.09715290000895038,0.0002914000069722533,0.0004939000064041466
er,100,100,200,434,0.0434,4.0,4.34,10,4.0844000000000005,0.2574423963133641,0.04,19,100530787,98,88,84,87.0,87.0,71.44984632348749,case1,87,0.0,0.0,791.3377295548427,26,1014,1014,3798,0.3,16,150,0.8979591836734694,0.8571428571428571,0.8877551020408163,-11.0,-0.11224489795918367,1.8400023691356182e-05,1.719998545013368e-05,0.10281850001774728,0.000833099998999387,0.0013821000175084919,0.10048269998515025,0.00012060001608915627,0.0004152000183239579
er,100,100,200,808,0.0808,8.0,8.08,22,8.573599999999999,0.19998143564356452,0.08,0,100380787,100,91,90,92.0,92.0,70.10888258768263,case1,92,0.0,0.0,626.4026791629054,16,624,624,3568,0.3,16,150,0.91,0.9,0.92,-8.0,-0.08,3.090000245720148e-05,2.4100008886307478e-05,0.17555970000103116,0.0005608999927062541,0.0016712000069674104,0.17313690000446513,0.00019069999689236283,0.0005739000043831766
er,100,100,200,877,0.0877,8.0,8.77,16,7.6371,0.17780501710376284,0.08,1,100390787,100,92,90,93.0,93.0,68.64143025465762,case1,93,0.0,0.0,547.0913689725359,14,546,546,3522,0.3,16,150,0.92,0.9,0.93,-7.0,-0.07,3.130000550299883e-05,2.4600012693554163e-05,0.18847659998573363,0.0005544000014197081,0.0026713999977800995,0.18503240001155064,0.00021839997498318553,0.0006580000044777989
er,100,100,200,797,0.0797,8.0,7.97,16,7.2691,0.18833751568381452,0.08,2,100400787,100,92,91,92.0,92.0,69.7985702996338,case1,92,0.0,0.0,614.4161170128494,16,624,624,3568,0.3,16,150,0.92,0.91,0.92,-8.0,-0.08,2.9399991035461426e-05,2.3399974452331662e-05,0.15905069999280386,0.0005910999898333102,0.002133400004822761,0.15613879999727942,0.00018740000086836517,0.0005902000120840967
er,100,100,200,773,0.0773,8.0,7.73,16,7.9371,0.2040297542043985,0.08,3,100410787,100,89,89,92.0,92.0,70.00544515833302,case1,92,0.0,0.0,622.40715844622,16,624,624,3568,0.3,16,150,0.89,0.89,0.92,-8.0,-0.08,2.7700007194653153e-05,2.3100001271814108e-05,0.16036149999126792,0.0005742000066675246,0.0016562000091653317,0.15796769998269156,0.00016339999274350703,0.000588800001423806
er,100,100,200,777,0.0777,8.0,7.77,16,7.1971,0.192940797940798,0.08,4,100420787,100,91,89,89.0,89.0,73.0802778399256,case1,89,0.0,0.0,809.0622536309904,22,858,858,3706,0.3,16,150,0.91,0.89,0.89,-11.0,-0.11,2.5599991204217076e-05,2.2799998987466097e-05,0.18841620002058335,0.0007533000025432557,0.0016619999951217324,0.1858453000022564,0.0001556000206619501,0.0005253000126685947
er,100,100,200,811,0.0811,8.0,8.11,16,7.4279,0.18609741060419238,0.08,5,100430787,100,94,91,92.0,92.0,68.5573211474385,case1,92,0.0,0.0,566.4698684126255,16,624,624,3568,0.3,16,150,0.94,0.91,0.92,-8.0,-0.08,2.5999994250014424e-05,2.220002352260053e-05,0.14692570001352578,0.0008601000008638948,0.0016108000127132982,0.14428639999823645,0.00016840000171214342,0.00064900002325885
er,100,100,200,822,0.0822,8.0,8.22,14,6.091600000000001,0.1695255474452555,0.08,6,100440787,100,93,90,95.0,95.0,65.45280238746754,case1,95,0.0,0.0,378.66807669929955,10,390,390,3430,0.3,16,150,0.93,0.9,0.95,-5.0,-0.05,2.7999980375170708e-05,2.4100008886307478e-05,0.18342549999943003,0.0003934999986086041,0.0013197000080253929,0.1815381999767851,0.00017410001601092517,0.0005459999956656247
er,100,100,200,760,0.076,8.0,7.6,16,7.63,0.20321710526315795,0.08,7,100450787,100,94,88,89.0,89.0,71.09267313318836,case1,89,0.0,0.0,732.286217796724,22,858,858,3706,0.3,16,150,0.94,0.88,0.89,-11.0,-0.11,3.070000093430281e-05,2.3800006601959467e-05,0.17516249997424893,0.0007476999890059233,0.0015308000147342682,0.17268139999941923,0.0002025999710895121,0.0006396000098902732
er,100,100,200,777,0.0777,8.0,7.77,17,7.1271,0.19111325611325625,0.08,8,100460787,100,91,87,89.0,89.0,73.67118734733398,case1,89,0.0,0.0,831.8875615817184,22,858,858,3706,0.3,16,150,0.91,0.87,0.89,-11.0,-0.11,2.5999994250014424e-05,2.300000051036477e-05,0.16612750000786036,0.0007377000001724809,0.0016459999897051603,0.1635676000150852,0.0001762000028975308,0.0007037000032141805
er,100,100,200,821,0.0821,8.0,8.21,17,8.1359,0.19488428745432418,0.08,9,100470787,100,93,91,92.0,92.0,70.26403873170703,case1,92,0.0,0.0,632.3959602379334,16,624,624,3568,0.3,16,150,0.93,0.91,0.92,-8.0,-0.08,3.4599972423166037e-05,2.4100008886307478e-05,0.17186519998358563,0.0005641999887302518,0.0014737000165041536,0.16962189998594113,0.00020539999241009355,0.0007052999862935394
er,100,100,200,837,0.0837,8.0,8.37,18,7.4031,0.18169653524492246,0.08,10,100480787,100,94,90,92.0,92.0,68.5056024327637,case1,92,0.0,0.0,564.4721080542828,16,624,624,3568,0.3,16,150,0.94,0.9,0.92,-8.0,-0.08,2.6699999580159783e-05,2.500001573935151e-05,0.17774710000958294,0.0005740000051446259,0.001514200004749,0.17549410002538934,0.0001647999742999673,0.0005939000111538917
er,100,100,200,861,0.0861,8.0,8.61,16,7.3279,0.17585946573751454,0.08,11,100490787,100,94,88,91.0,91.0,71.88627033471454,case1,91,0.0,0.0,717.6859938325582,18,702,702,3614,0.3,16,150,0.94,0.88,0.91,-9.0,-0.09,2.7400004910305142e-05,2.3500004317611456e-05,0.2384036000003107,0.0006329000170808285,0.0017957999953068793,0.2357860000047367,0.00018889998318627477,0.0005510000046342611
er,100,100,200,827,0.0827,8.0,8.27,17,6.8471,0.1768923821039905,0.08,12,100500787,99,91,87,93.0,93.0,67.77354731675425,case1,93,0.0,0.0,513.5672928247195,14,546,546,3522,0.3,16,150,0.9191919191919192,0.8787878787878788,0.9393939393939394,-6.0,-0.06060606060606061,3.190001007169485e-05,2.3300002794712782e-05,0.16920740000205114,0.0004931000003125519,0.0014322000206448138,0.16709129998343997,0.00019079999765381217,0.0005962999712210149
er,100,100,200,761,0.0761,8.0,7.61,17,5.7179,0.17337056504599224,0.08,13,100510787,100,92,90,94.0,94.0,67.12121555576482,case1,94,0.0,0.0,465.7419848739916,12,468,468,3476,0.3,16,150,0.92,0.9,0.94,-6.0,-0.06,2.680000034160912e-05,2.3600005079060793e-05,0.12195390000124462,0.0009003999875858426,0.0014328999968711287,0.1194619000016246,0.0001587000151630491,0.0004684000159613788
er,100,100,200,843,0.0843,8.0,8.43,20,8.6951,0.1928232502965601,0.08,14,100520787,100,92,89,94.0,94.0,66.516593631293,case1,94,0.0,0.0,442.3870016713041,12,468,468,3476,0.3,16,150,0.92,0.89,0.94,-6.0,-0.06,2.8499984182417393e-05,2.4500011932104826e-05,0.21925650001503527,0.00046529999235644937,0.0014021999959368259,0.21722140000201762,0.00016760002472437918,0.0006491999956779182
er,100,100,200,817,0.0817,8.0,8.17,16,6.6911000000000005,0.17560587515299897,0.08,15,100530787,100,94,89,94.0,94.0,66.61736395203832,case1,94,0.0,0.0,446.27949887175197,12,468,468,3476,0.3,16,150,0.94,0.89,0.94,-6.0,-0.06,3.309999010525644e-05,2.3200002033263445e-05,0.13402029999997467,0.0004729999927803874,0.0014350000128615648,0.13191419999930076,0.00019809999503195286,0.0008869000012055039
er,100,100,200,802,0.0802,8.0,8.02,17,7.8696,0.19692019950124706,0.08,16,100540787,100,92,89,91.0,91.0,69.47653771072402,case1,91,0.0,0.0,624.6042469120655,18,702,702,3614,0.3,16,150,0.92,0.89,0.91,-9.0,-0.09,2.6900001103058457e-05,2.2799998987466097e-05,0.18933739999192767,0.0006411000213120133,0.0015110999811440706,0.18700750000425614,0.0001776999852154404,0.000689799984684214
er,100,100,200,786,0.0786,8.0,7.86,15,7.2204,0.19338422391857524,0.08,17,100550787,100,92,88,92.0,92.0,69.53997672625978,case1,92,0.0,0.0,604.427315221136,16,624,624,3568,0.3,16,150,0.92,0.88,0.92,-8.0,-0.08,2.6299996534362435e-05,2.340000355616212e-05,0.18609909998485819,0.000548599986359477,0.0015260000072885305,0.18383980001090094,0.00018469998030923307,0.0006142999918665737
er,100,100,200,763,0.0763,8.0,7.63,14,5.8731,0.17710353866317186,0.08,18,100560787,100,90,88,92.0,92.0,69.33310186756056,case1,92,0.0,0.0,596.4362737877655,16,624,624,3568,0.3,16,150,0.9,0.88,0.92,-8.0,-0.08,2.9499991796910763e-05,2.2100022761151195e-05,0.21150289999786764,0.000578600011067465,0.001597299997229129,0.20914789999369532,0.0001790999958757311,0.000595899997279048
er,100,100,200,852,0.0852,8.0,8.52,15,6.7296000000000005,0.17067488262910802,0.08,19,100570787,100,95,91,96.0,96.0,63.74229528771969,case1,96,0.0,0.0,289.96818868138246,8,312,312,3384,0.3,16,150,0.95,0.91,0.96,-4.0,-0.04,2.780000795610249e-05,2.4200009647756815e-05,0.10527050000382587,0.0003498000151012093,0.0022917999885976315,0.10245589999249205,0.00017300000763498247,0.0005436000064946711
er,100,100,200,1575,0.1575,16.0,15.75,25,13.0375,0.12890476190476208,0.16,0,100460787,100,94,95,94.0,94.0,66.26466782942975,case1,94,0.0,0.0,432.65575867018424,12,468,468,3476,0.3,16,150,0.94,0.95,0.94,-6.0,-0.06,4.579999949783087e-05,4.169999738223851e-05,0.3996396000147797,0.00048630000674165785,0.0017788999830372632,0.39701529999729246,0.0003591000277083367,0.0007695999811403453
er,100,100,200,1590,0.159,16.0,15.9,24,12.92,0.12737421383647818,0.16,1,100470787,100,97,97,96.0,96.0,64.13470813628368,case1,96,0.0,0.0,305.12608341822454,8,312,312,3384,0.3,16,150,0.97,0.97,0.96,-4.0,-0.04,4.5599997974932194e-05,3.5900011425837874e-05,0.30327720000059344,0.00032759999157860875,0.0015499000146519393,0.30106179998256266,0.00033790001180022955,0.0007840000034775585
er,100,100,200,1608,0.1608,16.0,16.08,25,12.6236,0.12453047263681594,0.16,2,100480787,100,96,94,96.0,96.0,62.565056742027735,case1,96,0.0,0.0,244.49450447085607,8,312,312,3384,0.3,16,150,0.96,0.94,0.96,-4.0,-0.04,4.8299989430233836e-05,3.789999755099416e-05,0.35893400001805276,0.00034749999758787453,0.001474400021834299,0.35678469997947104,0.00032740001915954053,0.0007885000086389482
er,100,100,200,1622,0.1622,16.0,16.22,26,11.7616,0.11881011097410621,0.16,3,100490787,100,95,97,96.0,96.0,63.497037257367204,case1,96,0.0,0.0,280.49450447085616,8,312,312,3384,0.3,16,150,0.95,0.97,0.96,-4.0,-0.04,4.1799998143687844e-05,3.7999998312443495e-05,0.3514370000048075,0.0003249000001233071,0.0015304000116884708,0.34922619999269955,0.0003555000002961606,0.0008058000239543617
er,100,100,200,1645,0.1645,16.0,16.45,27,12.3775,0.12086626139817636,0.16,4,100500787,100,96,97,98.0,98.0,60.73590051494992,case1,98,0.0,0.0,128.58409013714947,4,156,156,3292,0.3,16,150,0.96,0.97,0.98,-2.0,-0.02,5.080000846646726e-05,3.670001751743257e-05,0.20700230001239106,0.00023480001254938543,0.0011722999915946275,0.20521480002207682,0.0003803999861702323,0.0008658999868202955
er,100,100,200,1561,0.1561,16.0,15.61,27,12.3879,0.1260217809096733,0.16,5,100510787,100,98,94,96.0,96.0,63.74229528771969,case1,96,0.0,0.0,289.96818868138246,8,312,312,3384,0.3,16,150,0.98,0.94,0.96,-4.0,-0.04,4.3599982745945454e-05,3.5999983083456755e-05,0.42604689998552203,0.00033909999183379114,0.001622100011445582,0.4237330000032671,0.00035269997897557914,0.0008222000033129007
er,100,100,200,1685,0.1685,16.0,16.85,28,14.6775,0.12846587537092002,0.16,6,100520787,100,97,94,97.0,97.0,62.380773550783104,case1,97,0.0,0.0,214.7487037989636,6,234,234,3338,0.3,16,150,0.97,0.94,0.97,-3.0,-0.03,4.5900000259280205e-05,3.880000440403819e-05,0.2980641000031028,0.00028989999555051327,0.0014001000090502203,0.2959926999756135,0.0003814000228885561,0.0010207000013906509
er,100,100,200,1617,0.1617,16.0,16.17,25,12.5011,0.12300247371675943,0.16,7,100530787,100,97,92,97.0,97.0,62.380773550783104,case1,97,0.0,0.0,214.7487037989636,6,234,234,3338,0.3,16,150,0.97,0.92,0.97,-3.0,-0.03,4.150002496317029e-05,3.4900003811344504e-05,0.345506400015438,0.000284800014924258,0.0013571000017691404,0.34354599998914637,0.00031850000959821045,0.0008856999920681119
er,100,100,200,1602,0.1602,16.0,16.02,28,12.6996,0.12541822721598006,0.16,8,100540787,100,97,96,96.0,96.0,64.23281134842468,case1,96,0.0,0.0,308.91555710243506,8,312,312,3384,0.3,16,150,0.97,0.96,0.96,-4.0,-0.04,4.839999019168317e-05,3.989998367615044e-05,0.3368837999878451,0.00047619998804293573,0.003117699990980327,0.3328880000044592,0.00040190000436268747,0.00110530000529252
er,100,100,200,1545,0.1545,16.0,15.45,24,12.5375,0.12986407766990293,0.16,9,100550787,100,98,96,94.0,94.0,66.2142826690571,case1,94,0.0,0.0,430.7095100699603,12,468,468,3476,0.3,16,150,0.98,0.96,0.94,-6.0,-0.06,0.00032809999538585544,6.780002149753273e-05,0.5331078000017442,0.0005120999994687736,0.002076800010399893,0.5296978999977,0.0008209999941755086,0.000765499979024753
er,100,100,200,1557,0.1557,16.0,15.57,24,12.6151,0.1283333333333334,0.16,10,100560787,100,96,92,98.0,98.0,61.11764492909668,case1,98,0.0,0.0,143.32989080904198,4,156,156,3292,0.3,16,150,0.96,0.92,0.98,-2.0,-0.02,4.25000034738332e-05,3.689998993650079e-05,0.19909939999342896,0.0002500000118743628,0.001126800023484975,0.19738899997901171,0.00033359997905790806,0.000829099997645244
er,100,100,200,1637,0.1637,16.0,16.37,24,9.8131,0.10849419670128291,0.16,11,100570787,100,98,94,98.0,98.0,60.35415610080315,case1,98,0.0,0.0,113.83828946525699,4,156,156,3292,0.3,16,150,0.98,0.94,0.98,-2.0,-0.02,4.889999399892986e-05,4.119999357499182e-05,0.17445350001798943,0.0002342999796383083,0.00113640000927262,0.17271859999164008,0.00036420003743842244,0.000779999973019585
er,100,100,200,1602,0.1602,16.0,16.02,25,12.8696,0.12754057428214738,0.16,12,100580787,100,97,96,97.0,97.0,62.91300666889674,case1,97,0.0,0.0,235.30749439246864,6,234,234,3338,0.3,16,150,0.97,0.96,0.97,-3.0,-0.03,4.2400002712383866e-05,3.71999922208488e-05,0.2699297000071965,0.00027809999301098287,0.0013145999982953072,0.26800600002752617,0.00033099998836405575,0.0007765000045765191
er,100,100,200,1602,0.1602,16.0,16.02,25,13.919599999999999,0.13135767790262176,0.16,13,100590787,100,96,95,97.0,97.0,62.09046457726658,case1,97,0.0,0.0,203.53481802068814,6,234,234,3338,0.3,16,150,0.96,0.95,0.97,-3.0,-0.03,4.67000063508749e-05,3.710002056322992e-05,0.3540967000008095,0.0002862999972421676,0.0013913000002503395,0.35205580000183545,0.00036330000148154795,0.0007867999956943095
er,100,100,200,1675,0.1675,16.0,16.75,27,12.3675,0.11864477611940316,0.16,14,100600787,100,97,94,97.0,97.0,63.10654598457443,case1,97,0.0,0.0,242.78341824465227,6,234,234,3338,0.3,16,150,0.97,0.94,0.97,-3.0,-0.03,4.4400017941370606e-05,3.8300000596791506e-05,0.3979795999766793,0.00029779999749735,0.0015629999979864806,0.3957481999823358,0.00037059999885968864,0.0008570000063627958
er,100,100,200,1619,0.1619,16.0,16.19,26,14.2339,0.13202285361334165,0.16,15,100610787,100,96,94,96.0,96.0,62.90841798452122,case1,96,0.0,0.0,257.757662365593,8,312,312,3384,0.3,16,150,0.96,0.94,0.96,-4.0,-0.04,4.539999645203352e-05,3.610001294873655e-05,0.26160060000256635,0.0003321999975014478,0.002810300007695332,0.2580866999924183,0.00037140000495128334,0.0008700999896973372
er,100,100,200,1540,0.154,16.0,15.4,26,13.52,0.13461688311688325,0.16,16,100620787,100,95,94,98.0,98.0,60.97449077379164,case1,98,0.0,0.0,137.8002155570823,4,156,156,3292,0.3,16,150,0.95,0.94,0.98,-2.0,-0.02,3.9300008211284876e-05,3.359999391250312e-05,0.19576809997670352,0.00022499999613501132,0.0012493999965954572,0.19395660000736825,0.0003370999766048044,0.0007525999972131103
er,100,100,200,1588,0.1588,16.0,15.88,25,11.9656,0.12218513853904289,0.16,17,100630787,100,96,96,95.0,95.0,65.60195753713226,case1,95,0.0,0.0,384.4295548627934,10,390,390,3430,0.3,16,150,0.96,0.96,0.95,-5.0,-0.05,4.169999738223851e-05,3.6500015994533896e-05,0.35604710000916384,0.00038679997669532895,0.001587100006872788,0.3537159000115935,0.00035730001400224864,0.0008279999892693013
er,100,100,200,1516,0.1516,16.0,15.16,25,13.5144,0.13724604221635905,0.16,18,100640787,100,95,92,95.0,95.0,65.65167592035384,case1,95,0.0,0.0,386.35004758395803,10,390,390,3430,0.3,16,150,0.95,0.92,0.95,-5.0,-0.05,4.129999433644116e-05,3.5699980799108744e-05,0.4286538999876939,0.000384599989047274,0.0017633000097703189,0.42618039998342283,0.00032560000545345247,0.0009764999849721789
er,100,100,200,1610,0.161,16.0,16.1,25,11.08,0.11722360248447217,0.16,19,100650787,100,94,95,98.0,98.0,60.25871999726647,case1,98,0.0,0.0,110.15183929728386,4,156,156,3292,0.3,16,150,0.94,0.95,0.98,-2.0,-0.02,4.949999856762588e-05,3.6500015994533896e-05,0.1895774000149686,0.00022730001364834607,0.0011537999962456524,0.18782339998870157,0.0003729000163730234,0.0012257000198587775
er,100,100,200,3148,0.3148,32.0,31.48,42,21.4896,0.08347998729351991,0.32,0,100620787,100,97,97,97.0,97.0,62.18723423510542,case1,97,0.0,0.0,207.27277994677993,6,234,234,3338,0.3,16,150,0.97,0.97,0.97,-3.0,-0.03,6.700001540593803e-05,5.7199998991563916e-05,1.040765999990981,0.0002781999937724322,0.001947300013853237,1.0376618999871425,0.0008785999962128699,0.001340699993306771
er,100,100,200,3196,0.3196,32.0,31.96,45,20.2684,0.07937891113892381,0.32,1,100630787,100,98,97,98.0,98.0,61.11764492909668,case1,98,0.0,0.0,143.32989080904198,4,156,156,3292,0.3,16,150,0.98,0.97,0.98,-2.0,-0.02,7.049998384900391e-05,6.029999349266291e-05,0.7133829000231344,0.00024729999131523073,0.001564000005600974,0.7105819999997038,0.0009896000265143812,0.0013083000085316598
er,100,100,200,3134,0.3134,32.0,31.34,42,22.8744,0.08551372048500339,0.32,2,100640787,100,100,98,98.0,98.0,60.68818246318157,case1,98,0.0,0.0,126.74086505316293,4,156,156,3292,0.3,16,150,1.0,0.98,0.98,-2.0,-0.02,7.639999967068434e-05,5.699999746866524e-05,0.6548960999934934,0.00023109998437575996,0.0014506000152323395,0.6521991999761667,0.0010152000177185982,0.001130299991928041
er,100,100,200,3185,0.3185,32.0,31.85,43,18.9375,0.0763375196232341,0.32,3,100650787,100,98,97,98.0,98.0,60.68818246318157,case1,98,0.0,0.0,126.74086505316293,4,156,156,3292,0.3,16,150,0.98,0.97,0.98,-2.0,-0.02,7.959999493323267e-05,6.38000201433897e-05,0.7498565999849234,0.0002316000172868371,0.0015796000079717487,0.7472360000247136,0.000809399934951216,0.0013037000026088208
er,100,100,200,3205,0.3205,32.0,32.05,45,22.5275,0.08381435257410308,0.32,4,100660787,100,99,98,98.0,98.0,60.78361856671826,case1,98,0.0,0.0,130.42731522113604,4,156,156,3292,0.3,16,150,0.99,0.98,0.98,-2.0,-0.02,7.680000271648169e-05,6.0399994254112244e-05,0.7009418999950867,0.00022499999613501132,0.0014950000040698797,0.6982617999892682,0.00096010000561364,0.0012729000009130687
er,100,100,200,3300,0.33,32.0,33.0,45,23.59,0.08263333333333334,0.32,5,100670787,100,98,99,98.0,98.0,60.97449077379164,case1,98,0.0,0.0,137.8002155570823,4,156,156,3292,0.3,16,150,0.98,0.99,0.98,-2.0,-0.02,8.120000711642206e-05,6.220000796020031e-05,0.6991634999867529,0.00023800000781193376,0.0018380999972578138,0.6962094999908004,0.0008778999908827245,0.0012929000076837838
er,100,100,200,3193,0.3193,32.0,31.93,44,18.8051,0.07703100532414675,0.32,6,100680787,100,100,99,99.0,99.0,59.33924252118269,case1,99,0.0,0.0,52.00738241038576,2,78,78,3246,0.3,16,150,1.0,0.99,0.99,-1.0,-0.01,7.809998351149261e-05,6.0399994254112244e-05,0.4379579999949783,0.00019299998530186713,0.0010852999985218048,0.4358278000145219,0.0008518999966327101,0.0012568999954964966
er,100,100,200,3160,0.316,32.0,31.6,41,23.22,0.08646993670886083,0.32,7,100690787,100,97,97,97.0,97.0,62.864621839977325,case1,97,0.0,0.0,233.43851342942273,6,234,234,3338,0.3,16,150,0.97,0.97,0.97,-3.0,-0.03,7.40000104997307e-05,5.9200014220550656e-05,0.9623958999873139,0.0002716000017244369,0.0019622000108938664,0.9592011999920942,0.0009608999826014042,0.001297399983741343
er,100,100,200,3182,0.3182,32.0,31.82,45,21.9476,0.08266970458830936,0.32,8,100700787,100,97,98,99.0,99.0,59.433345070417225,case1,99,0.0,0.0,55.64232082024019,2,78,78,3246,0.3,16,150,0.97,0.98,0.99,-1.0,-0.01,7.990002632141113e-05,6.500000017695129e-05,0.3339309000002686,0.00019130000146105886,0.0010313999955542386,0.3317627999931574,0.0009454000100959092,0.0013537000049836934
er,100,100,200,3163,0.3163,32.0,31.63,45,23.4731,0.0869364527347456,0.32,9,100710787,100,98,98,98.0,98.0,60.8313366184866,case1,98,0.0,0.0,132.2705403051226,4,156,156,3292,0.3,16,150,0.98,0.98,0.98,-2.0,-0.02,7.20999960321933e-05,5.989999044686556e-05,0.81211150001036,0.0002248000237159431,0.0021545999916270375,0.8088639999914449,0.0008681000035721809,0.0013462999777402729
er,100,100,200,3239,0.3239,32.0,32.39,45,22.3279,0.08173819079962952,0.32,10,100720787,100,99,98,98.0,98.0,61.16536298086502,case1,98,0.0,0.0,145.17311589302855,4,156,156,3292,0.3,16,150,0.99,0.98,0.98,-2.0,-0.02,7.489998824894428e-05,6.049999501556158e-05,0.7455421999911778,0.00025409998488612473,0.0016933000006247312,0.7417134999996051,0.0018813000060617924,0.0012943000183440745
er,100,100,200,3191,0.3191,32.0,31.91,48,24.6019,0.08586023190222503,0.32,11,100730787,100,100,98,98.0,98.0,60.49731025610819,case1,98,0.0,0.0,119.3679647172167,4,156,156,3292,0.3,16,150,1.0,0.98,0.98,-2.0,-0.02,7.929999264888465e-05,6.2700011767447e-05,0.676990299980389,0.0002294000005349517,0.0014916000072844326,0.6744572999887168,0.0008119999838527292,0.0011913000198546797
er,100,100,200,3194,0.3194,32.0,31.94,45,27.1064,0.09280056355666888,0.32,12,100740787,100,98,97,98.0,98.0,60.926772722023294,case1,98,0.0,0.0,135.95699047309571,4,156,156,3292,0.3,16,150,0.98,0.97,0.98,-2.0,-0.02,7.940002251416445e-05,6.319998647086322e-05,0.5957923000096343,0.00024629998370073736,0.0015374000067822635,0.5930509000027087,0.0009577000164426863,0.0013280999846756458
er,100,100,200,3185,0.3185,32.0,31.85,43,17.857499999999998,0.07486028257456834,0.32,13,100750787,100,99,98,99.0,99.0,59.433345070417225,case1,99,0.0,0.0,55.64232082024019,2,78,78,3246,0.3,16,150,0.99,0.98,0.99,-1.0,-0.01,7.440001354552805e-05,6.10999995842576e-05,0.3673040999856312,0.0001956000050995499,0.0011011000024154782,0.36511959999916144,0.0008877999789547175,0.001411700010066852
